Coordinates (x: 0, y: 0, Yaw: 0.00867057), Distance: 0 meters, Yaw: 0.00867057 degrees
Coordinates (x: 1.87964, y: 0.330855, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.330854, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.330854, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.330853, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.330852, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.330851, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.330851, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.33085, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.330849, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.330848, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.330847, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.330847, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.330844, Yaw: 92.6867), Distance: 1.90853 meters, Yaw: 92.6867 degrees
Coordinates (x: 1.87964, y: 0.330824, Yaw: 92.6691), Distance: 1.90853 meters, Yaw: 92.6691 degrees
Coordinates (x: 1.87964, y: 0.330763, Yaw: 92.5435), Distance: 1.90852 meters, Yaw: 92.5435 degrees
Coordinates (x: 1.87964, y: 0.330691, Yaw: 92.1709), Distance: 1.90851 meters, Yaw: 92.1709 degrees
Coordinates (x: 1.87964, y: 0.330681, Yaw: 91.5648), Distance: 1.90851 meters, Yaw: 91.5648 degrees
Coordinates (x: 1.87964, y: 0.330656, Yaw: 90.7016), Distance: 1.90851 meters, Yaw: 90.7016 degrees
Coordinates (x: 1.87964, y: 0.330642, Yaw: 89.69), Distance: 1.9085 meters, Yaw: 89.69 degrees
Coordinates (x: 1.87964, y: 0.330626, Yaw: 88.5957), Distance: 1.9085 meters, Yaw: 88.5957 degrees
Coordinates (x: 1.87964, y: 0.330598, Yaw: 87.4617), Distance: 1.90849 meters, Yaw: 87.4617 degrees
Coordinates (x: 1.87964, y: 0.33057, Yaw: 86.3479), Distance: 1.90849 meters, Yaw: 86.3479 degrees
Coordinates (x: 1.87964, y: 0.330558, Yaw: 85.2009), Distance: 1.90848 meters, Yaw: 85.2009 degrees
Coordinates (x: 1.87964, y: 0.330543, Yaw: 84.1735), Distance: 1.90848 meters, Yaw: 84.1735 degrees
Coordinates (x: 1.87963, y: 0.330533, Yaw: 83.1076), Distance: 1.90847 meters, Yaw: 83.1076 degrees
Coordinates (x: 1.87963, y: 0.330532, Yaw: 82.0766), Distance: 1.90847 meters, Yaw: 82.0766 degrees
Coordinates (x: 1.87963, y: 0.330532, Yaw: 81.1126), Distance: 1.90847 meters, Yaw: 81.1126 degrees
Coordinates (x: 1.87963, y: 0.330531, Yaw: 80.2189), Distance: 1.90847 meters, Yaw: 80.2189 degrees
Coordinates (x: 1.87963, y: 0.330531, Yaw: 79.3867), Distance: 1.90847 meters, Yaw: 79.3867 degrees
Coordinates (x: 1.87963, y: 0.330531, Yaw: 78.6054), Distance: 1.90847 meters, Yaw: 78.6054 degrees
Coordinates (x: 1.87963, y: 0.330531, Yaw: 77.8648), Distance: 1.90847 meters, Yaw: 77.8648 degrees
Coordinates (x: 1.87963, y: 0.330531, Yaw: 77.1554), Distance: 1.90847 meters, Yaw: 77.1554 degrees
Coordinates (x: 1.87963, y: 0.330531, Yaw: 76.4689), Distance: 1.90847 meters, Yaw: 76.4689 degrees
Coordinates (x: 1.87963, y: 0.330532, Yaw: 75.7981), Distance: 1.90847 meters, Yaw: 75.7981 degrees
Coordinates (x: 1.87963, y: 0.33052, Yaw: 75.1433), Distance: 1.90846 meters, Yaw: 75.1433 degrees
Coordinates (x: 1.87962, y: 0.33052, Yaw: 74.5994), Distance: 1.90846 meters, Yaw: 74.5994 degrees
Coordinates (x: 1.87962, y: 0.330524, Yaw: 74.2796), Distance: 1.90846 meters, Yaw: 74.2796 degrees
Coordinates (x: 1.87962, y: 0.330525, Yaw: 74.179), Distance: 1.90846 meters, Yaw: 74.179 degrees
Coordinates (x: 1.87962, y: 0.330525, Yaw: 74.1743), Distance: 1.90846 meters, Yaw: 74.1743 degrees
Coordinates (x: 1.87962, y: 0.330526, Yaw: 74.1742), Distance: 1.90846 meters, Yaw: 74.1742 degrees
Coordinates (x: 1.87962, y: 0.330526, Yaw: 74.1742), Distance: 1.90846 meters, Yaw: 74.1742 degrees
Coordinates (x: 1.87962, y: 0.330527, Yaw: 74.1743), Distance: 1.90846 meters, Yaw: 74.1743 degrees
Coordinates (x: 1.87962, y: 0.330528, Yaw: 74.1743), Distance: 1.90846 meters, Yaw: 74.1743 degrees
Coordinates (x: 1.87962, y: 0.330528, Yaw: 74.1744), Distance: 1.90846 meters, Yaw: 74.1744 degrees
Coordinates (x: 1.87962, y: 0.330529, Yaw: 74.1744), Distance: 1.90846 meters, Yaw: 74.1744 degrees
Coordinates (x: 1.87962, y: 0.33053, Yaw: 74.1744), Distance: 1.90846 meters, Yaw: 74.1744 degrees
Coordinates (x: 1.87962, y: 0.330531, Yaw: 74.1745), Distance: 1.90846 meters, Yaw: 74.1745 degrees
Coordinates (x: 1.87962, y: 0.330532, Yaw: 74.1745), Distance: 1.90846 meters, Yaw: 74.1745 degrees
Coordinates (x: 1.87962, y: 0.330533, Yaw: 74.1746), Distance: 1.90846 meters, Yaw: 74.1746 degrees
Coordinates (x: 1.87962, y: 0.330534, Yaw: 74.1746), Distance: 1.90846 meters, Yaw: 74.1746 degrees
Coordinates (x: 1.87962, y: 0.330536, Yaw: 74.1746), Distance: 1.90846 meters, Yaw: 74.1746 degrees
Coordinates (x: 1.87962, y: 0.330537, Yaw: 74.1747), Distance: 1.90846 meters, Yaw: 74.1747 degrees
Coordinates (x: 1.87962, y: 0.330538, Yaw: 74.1747), Distance: 1.90846 meters, Yaw: 74.1747 degrees
Coordinates (x: 1.87962, y: 0.33054, Yaw: 74.1748), Distance: 1.90846 meters, Yaw: 74.1748 degrees
Coordinates (x: 1.87962, y: 0.330541, Yaw: 74.1748), Distance: 1.90846 meters, Yaw: 74.1748 degrees
Coordinates (x: 1.87962, y: 0.330533, Yaw: 74.1759), Distance: 1.90846 meters, Yaw: 74.1759 degrees
Coordinates (x: 1.87962, y: 0.330521, Yaw: 74.1792), Distance: 1.90846 meters, Yaw: 74.1792 degrees
Coordinates (x: 1.87961, y: 0.330508, Yaw: 74.1813), Distance: 1.90845 meters, Yaw: 74.1813 degrees
Coordinates (x: 1.87961, y: 0.330495, Yaw: 74.1817), Distance: 1.90844 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.8796, y: 0.330481, Yaw: 74.1822), Distance: 1.90844 meters, Yaw: 74.1822 degrees
Coordinates (x: 1.8796, y: 0.330465, Yaw: 74.1828), Distance: 1.90843 meters, Yaw: 74.1828 degrees
Coordinates (x: 1.8796, y: 0.330451, Yaw: 74.1836), Distance: 1.90842 meters, Yaw: 74.1836 degrees
Coordinates (x: 1.87959, y: 0.330434, Yaw: 74.1846), Distance: 1.90841 meters, Yaw: 74.1846 degrees
Coordinates (x: 1.87958, y: 0.330415, Yaw: 74.1858), Distance: 1.90841 meters, Yaw: 74.1858 degrees
Coordinates (x: 1.87958, y: 0.330412, Yaw: 74.1828), Distance: 1.9084 meters, Yaw: 74.1828 degrees
Coordinates (x: 1.87958, y: 0.330411, Yaw: 74.1796), Distance: 1.9084 meters, Yaw: 74.1796 degrees
Coordinates (x: 1.87958, y: 0.330411, Yaw: 74.1802), Distance: 1.9084 meters, Yaw: 74.1802 degrees
Coordinates (x: 1.87958, y: 0.33041, Yaw: 74.1806), Distance: 1.9084 meters, Yaw: 74.1806 degrees
Coordinates (x: 1.87958, y: 0.33041, Yaw: 74.181), Distance: 1.9084 meters, Yaw: 74.181 degrees
Coordinates (x: 1.87958, y: 0.33041, Yaw: 74.1812), Distance: 1.9084 meters, Yaw: 74.1812 degrees
Coordinates (x: 1.87958, y: 0.33041, Yaw: 74.1814), Distance: 1.9084 meters, Yaw: 74.1814 degrees
Coordinates (x: 1.87958, y: 0.33041, Yaw: 74.1815), Distance: 1.9084 meters, Yaw: 74.1815 degrees
Coordinates (x: 1.87958, y: 0.33041, Yaw: 74.1815), Distance: 1.9084 meters, Yaw: 74.1815 degrees
Coordinates (x: 1.87958, y: 0.33041, Yaw: 74.1815), Distance: 1.9084 meters, Yaw: 74.1815 degrees
Coordinates (x: 1.87958, y: 0.33041, Yaw: 74.1815), Distance: 1.9084 meters, Yaw: 74.1815 degrees
Coordinates (x: 1.87958, y: 0.330412, Yaw: 74.1812), Distance: 1.9084 meters, Yaw: 74.1812 degrees
Coordinates (x: 1.87958, y: 0.330413, Yaw: 74.1811), Distance: 1.9084 meters, Yaw: 74.1811 degrees
Coordinates (x: 1.87958, y: 0.330415, Yaw: 74.1812), Distance: 1.9084 meters, Yaw: 74.1812 degrees
Coordinates (x: 1.87958, y: 0.330416, Yaw: 74.1813), Distance: 1.9084 meters, Yaw: 74.1813 degrees
Coordinates (x: 1.87958, y: 0.330418, Yaw: 74.1813), Distance: 1.9084 meters, Yaw: 74.1813 degrees
Coordinates (x: 1.87958, y: 0.33042, Yaw: 74.1813), Distance: 1.9084 meters, Yaw: 74.1813 degrees
Coordinates (x: 1.87958, y: 0.330421, Yaw: 74.1813), Distance: 1.9084 meters, Yaw: 74.1813 degrees
Coordinates (x: 1.87958, y: 0.330423, Yaw: 74.1813), Distance: 1.90841 meters, Yaw: 74.1813 degrees
Coordinates (x: 1.87969, y: 0.330845, Yaw: 74.1808), Distance: 1.90859 meters, Yaw: 74.1808 degrees
Coordinates (x: 1.88008, y: 0.332306, Yaw: 74.1802), Distance: 1.90922 meters, Yaw: 74.1802 degrees
Coordinates (x: 1.88077, y: 0.334864, Yaw: 74.1801), Distance: 1.91034 meters, Yaw: 74.1801 degrees
Coordinates (x: 1.88177, y: 0.338547, Yaw: 74.1801), Distance: 1.91198 meters, Yaw: 74.1801 degrees
Coordinates (x: 1.88309, y: 0.343368, Yaw: 74.18), Distance: 1.91414 meters, Yaw: 74.18 degrees
Coordinates (x: 1.88474, y: 0.349336, Yaw: 74.1798), Distance: 1.91684 meters, Yaw: 74.1798 degrees
Coordinates (x: 1.88672, y: 0.356453, Yaw: 74.1794), Distance: 1.92009 meters, Yaw: 74.1794 degrees
Coordinates (x: 1.88892, y: 0.364324, Yaw: 74.1805), Distance: 1.92374 meters, Yaw: 74.1805 degrees
Coordinates (x: 1.89097, y: 0.371579, Yaw: 74.1819), Distance: 1.92713 meters, Yaw: 74.1819 degrees
Coordinates (x: 1.89313, y: 0.379232, Yaw: 74.1822), Distance: 1.93074 meters, Yaw: 74.1822 degrees
Coordinates (x: 1.89531, y: 0.386907, Yaw: 74.1821), Distance: 1.9344 meters, Yaw: 74.1821 degrees
Coordinates (x: 1.89749, y: 0.394593, Yaw: 74.182), Distance: 1.93808 meters, Yaw: 74.182 degrees
Coordinates (x: 1.89967, y: 0.402284, Yaw: 74.1819), Distance: 1.9418 meters, Yaw: 74.1819 degrees
Coordinates (x: 1.90185, y: 0.409979, Yaw: 74.1817), Distance: 1.94554 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.90403, y: 0.417675, Yaw: 74.1816), Distance: 1.94931 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.90622, y: 0.425371, Yaw: 74.1816), Distance: 1.9531 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.9084, y: 0.433067, Yaw: 74.1817), Distance: 1.95692 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.91058, y: 0.440763, Yaw: 74.1818), Distance: 1.96077 meters, Yaw: 74.1818 degrees
Coordinates (x: 1.91277, y: 0.448458, Yaw: 74.182), Distance: 1.96463 meters, Yaw: 74.182 degrees
Coordinates (x: 1.91495, y: 0.456154, Yaw: 74.182), Distance: 1.96853 meters, Yaw: 74.182 degrees
Coordinates (x: 1.91713, y: 0.463849, Yaw: 74.182), Distance: 1.97245 meters, Yaw: 74.182 degrees
Coordinates (x: 1.91931, y: 0.471544, Yaw: 74.182), Distance: 1.97639 meters, Yaw: 74.182 degrees
Coordinates (x: 1.9215, y: 0.47924, Yaw: 74.1819), Distance: 1.98036 meters, Yaw: 74.1819 degrees
Coordinates (x: 1.92368, y: 0.486935, Yaw: 74.1818), Distance: 1.98435 meters, Yaw: 74.1818 degrees
Coordinates (x: 1.92586, y: 0.494631, Yaw: 74.1817), Distance: 1.98837 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.92804, y: 0.502327, Yaw: 74.1817), Distance: 1.99241 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.93023, y: 0.510022, Yaw: 74.1816), Distance: 1.99647 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.93241, y: 0.517718, Yaw: 74.1816), Distance: 2.00056 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.93459, y: 0.525414, Yaw: 74.1816), Distance: 2.00467 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.93677, y: 0.53311, Yaw: 74.1816), Distance: 2.00881 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.93896, y: 0.540806, Yaw: 74.1816), Distance: 2.01296 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.94114, y: 0.548502, Yaw: 74.1816), Distance: 2.01714 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.94332, y: 0.556198, Yaw: 74.1816), Distance: 2.02135 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.9455, y: 0.563895, Yaw: 74.1816), Distance: 2.02558 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.94769, y: 0.571591, Yaw: 74.1816), Distance: 2.02983 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.94987, y: 0.579287, Yaw: 74.1816), Distance: 2.0341 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.95205, y: 0.586984, Yaw: 74.1816), Distance: 2.03839 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.95434, y: 0.595069, Yaw: 74.1816), Distance: 2.04293 meters, Yaw: 74.1816 degrees
Coordinates (x: 1.95641, y: 0.602376, Yaw: 74.1817), Distance: 2.04705 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.9586, y: 0.610073, Yaw: 74.1817), Distance: 2.05141 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.96078, y: 0.61777, Yaw: 74.1817), Distance: 2.05579 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.96296, y: 0.625466, Yaw: 74.1817), Distance: 2.0602 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.96514, y: 0.633163, Yaw: 74.1817), Distance: 2.06463 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.96732, y: 0.64086, Yaw: 74.1817), Distance: 2.06907 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.96951, y: 0.648558, Yaw: 74.1817), Distance: 2.07354 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.9718, y: 0.656643, Yaw: 74.1817), Distance: 2.07826 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.97387, y: 0.663952, Yaw: 74.1817), Distance: 2.08255 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.97605, y: 0.671649, Yaw: 74.1817), Distance: 2.08708 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.97823, y: 0.679346, Yaw: 74.1817), Distance: 2.09163 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.98042, y: 0.687044, Yaw: 74.1817), Distance: 2.09621 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.9826, y: 0.694741, Yaw: 74.1817), Distance: 2.1008 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.98478, y: 0.702439, Yaw: 74.1817), Distance: 2.10542 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.98696, y: 0.710137, Yaw: 74.1817), Distance: 2.11005 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.98914, y: 0.717835, Yaw: 74.1817), Distance: 2.11471 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.99133, y: 0.725533, Yaw: 74.1817), Distance: 2.11938 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.99351, y: 0.733231, Yaw: 74.1817), Distance: 2.12408 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.99569, y: 0.740929, Yaw: 74.1817), Distance: 2.12879 meters, Yaw: 74.1817 degrees
Coordinates (x: 1.99787, y: 0.748628, Yaw: 74.1817), Distance: 2.13353 meters, Yaw: 74.1817 degrees
Coordinates (x: 2.00016, y: 0.756714, Yaw: 74.1818), Distance: 2.13852 meters, Yaw: 74.1818 degrees
Coordinates (x: 2.00224, y: 0.764024, Yaw: 74.1818), Distance: 2.14306 meters, Yaw: 74.1818 degrees
Coordinates (x: 2.00442, y: 0.771722, Yaw: 74.1818), Distance: 2.14785 meters, Yaw: 74.1818 degrees
Coordinates (x: 2.0066, y: 0.779421, Yaw: 74.1818), Distance: 2.15266 meters, Yaw: 74.1818 degrees
Coordinates (x: 2.00878, y: 0.78712, Yaw: 74.1818), Distance: 2.15749 meters, Yaw: 74.1818 degrees
Coordinates (x: 2.01096, y: 0.794818, Yaw: 74.1818), Distance: 2.16234 meters, Yaw: 74.1818 degrees
Coordinates (x: 2.01315, y: 0.802517, Yaw: 74.1818), Distance: 2.16721 meters, Yaw: 74.1818 degrees
Coordinates (x: 2.01544, y: 0.810604, Yaw: 74.1818), Distance: 2.17234 meters, Yaw: 74.1818 degrees
Coordinates (x: 2.01751, y: 0.817914, Yaw: 74.1818), Distance: 2.177 meters, Yaw: 74.1818 degrees
Coordinates (x: 2.01969, y: 0.825603, Yaw: 74.1826), Distance: 2.18192 meters, Yaw: 74.1826 degrees
Coordinates (x: 2.02186, y: 0.833263, Yaw: 74.1917), Distance: 2.18684 meters, Yaw: 74.1917 degrees
Coordinates (x: 2.02403, y: 0.840925, Yaw: 74.2126), Distance: 2.19177 meters, Yaw: 74.2126 degrees
Coordinates (x: 2.0262, y: 0.848609, Yaw: 74.2293), Distance: 2.19673 meters, Yaw: 74.2293 degrees
Coordinates (x: 2.02838, y: 0.856306, Yaw: 74.2368), Distance: 2.20172 meters, Yaw: 74.2368 degrees
Coordinates (x: 2.03055, y: 0.864004, Yaw: 74.2397), Distance: 2.20673 meters, Yaw: 74.2397 degrees
Coordinates (x: 2.03272, y: 0.871703, Yaw: 74.2393), Distance: 2.21175 meters, Yaw: 74.2393 degrees
Coordinates (x: 2.0349, y: 0.879403, Yaw: 74.239), Distance: 2.21679 meters, Yaw: 74.239 degrees
Coordinates (x: 2.03707, y: 0.887103, Yaw: 74.2392), Distance: 2.22185 meters, Yaw: 74.2392 degrees
Coordinates (x: 2.03924, y: 0.894802, Yaw: 74.2394), Distance: 2.22692 meters, Yaw: 74.2394 degrees
Coordinates (x: 2.04153, y: 0.902889, Yaw: 74.2395), Distance: 2.23227 meters, Yaw: 74.2395 degrees
Coordinates (x: 2.04359, y: 0.910201, Yaw: 74.2396), Distance: 2.23713 meters, Yaw: 74.2396 degrees
Coordinates (x: 2.04576, y: 0.917899, Yaw: 74.2395), Distance: 2.24225 meters, Yaw: 74.2395 degrees
Coordinates (x: 2.04794, y: 0.925599, Yaw: 74.2398), Distance: 2.2474 meters, Yaw: 74.2398 degrees
Coordinates (x: 2.05011, y: 0.933298, Yaw: 74.2405), Distance: 2.25256 meters, Yaw: 74.2405 degrees
Coordinates (x: 2.05229, y: 0.940998, Yaw: 74.2484), Distance: 2.25773 meters, Yaw: 74.2484 degrees
Coordinates (x: 2.05457, y: 0.949085, Yaw: 74.2815), Distance: 2.26318 meters, Yaw: 74.2815 degrees
Coordinates (x: 2.05662, y: 0.956403, Yaw: 74.346), Distance: 2.26813 meters, Yaw: 74.346 degrees
Coordinates (x: 2.05879, y: 0.964129, Yaw: 74.4527), Distance: 2.27336 meters, Yaw: 74.4527 degrees
Coordinates (x: 2.06094, y: 0.971898, Yaw: 74.5893), Distance: 2.27861 meters, Yaw: 74.5893 degrees
Coordinates (x: 2.06309, y: 0.979715, Yaw: 74.7382), Distance: 2.2839 meters, Yaw: 74.7382 degrees
Coordinates (x: 2.06522, y: 0.987545, Yaw: 74.8854), Distance: 2.28919 meters, Yaw: 74.8854 degrees
Coordinates (x: 2.06728, y: 0.995162, Yaw: 75.0153), Distance: 2.29434 meters, Yaw: 75.0153 degrees
Coordinates (x: 2.06932, y: 1.00282, Yaw: 75.1284), Distance: 2.29951 meters, Yaw: 75.1284 degrees
Coordinates (x: 2.07136, y: 1.0105, Yaw: 75.2267), Distance: 2.3047 meters, Yaw: 75.2267 degrees
Coordinates (x: 2.07345, y: 1.01844, Yaw: 75.3664), Distance: 2.31007 meters, Yaw: 75.3664 degrees
Coordinates (x: 2.07547, y: 1.0262, Yaw: 75.6057), Distance: 2.31531 meters, Yaw: 75.6057 degrees
Coordinates (x: 2.07752, y: 1.03425, Yaw: 75.9356), Distance: 2.32073 meters, Yaw: 75.9356 degrees
Coordinates (x: 2.0793, y: 1.04139, Yaw: 76.191), Distance: 2.32551 meters, Yaw: 76.191 degrees
Coordinates (x: 2.0812, y: 1.04914, Yaw: 76.3423), Distance: 2.33069 meters, Yaw: 76.3423 degrees
Coordinates (x: 2.08309, y: 1.0569, Yaw: 76.4003), Distance: 2.33587 meters, Yaw: 76.4003 degrees
Coordinates (x: 2.08497, y: 1.06467, Yaw: 76.4147), Distance: 2.34107 meters, Yaw: 76.4147 degrees
Coordinates (x: 2.08685, y: 1.07244, Yaw: 76.4154), Distance: 2.34629 meters, Yaw: 76.4154 degrees
Coordinates (x: 2.08872, y: 1.08022, Yaw: 76.4156), Distance: 2.35152 meters, Yaw: 76.4156 degrees
Coordinates (x: 2.0906, y: 1.08799, Yaw: 76.4156), Distance: 2.35677 meters, Yaw: 76.4156 degrees
Coordinates (x: 2.09248, y: 1.09577, Yaw: 76.4156), Distance: 2.36203 meters, Yaw: 76.4156 degrees
Coordinates (x: 2.09445, y: 1.10393, Yaw: 76.4157), Distance: 2.36757 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.09624, y: 1.11132, Yaw: 76.4157), Distance: 2.3726 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.09812, y: 1.11909, Yaw: 76.4157), Distance: 2.37791 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.1, y: 1.12687, Yaw: 76.4157), Distance: 2.38324 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.10188, y: 1.13465, Yaw: 76.4157), Distance: 2.38858 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.10376, y: 1.14242, Yaw: 76.4158), Distance: 2.39393 meters, Yaw: 76.4158 degrees
Coordinates (x: 2.10563, y: 1.1502, Yaw: 76.4158), Distance: 2.3993 meters, Yaw: 76.4158 degrees
Coordinates (x: 2.10751, y: 1.15798, Yaw: 76.4158), Distance: 2.40469 meters, Yaw: 76.4158 degrees
Coordinates (x: 2.10939, y: 1.16575, Yaw: 76.4158), Distance: 2.41009 meters, Yaw: 76.4158 degrees
Coordinates (x: 2.11127, y: 1.17353, Yaw: 76.4158), Distance: 2.4155 meters, Yaw: 76.4158 degrees
Coordinates (x: 2.11315, y: 1.18131, Yaw: 76.4158), Distance: 2.42093 meters, Yaw: 76.4158 degrees
Coordinates (x: 2.11503, y: 1.18908, Yaw: 76.4158), Distance: 2.42637 meters, Yaw: 76.4158 degrees
Coordinates (x: 2.11691, y: 1.19686, Yaw: 76.4158), Distance: 2.43183 meters, Yaw: 76.4158 degrees
Coordinates (x: 2.11879, y: 1.20464, Yaw: 76.4157), Distance: 2.4373 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.12067, y: 1.21242, Yaw: 76.4157), Distance: 2.44278 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.12255, y: 1.22019, Yaw: 76.4157), Distance: 2.44828 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.12443, y: 1.22797, Yaw: 76.4157), Distance: 2.45379 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.12631, y: 1.23575, Yaw: 76.4157), Distance: 2.45932 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.12819, y: 1.24353, Yaw: 76.4157), Distance: 2.46486 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.13007, y: 1.2513, Yaw: 76.4157), Distance: 2.47041 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.13194, y: 1.25908, Yaw: 76.4157), Distance: 2.47598 meters, Yaw: 76.4157 degrees
Coordinates (x: 2.13382, y: 1.26686, Yaw: 76.4156), Distance: 2.48156 meters, Yaw: 76.4156 degrees
Coordinates (x: 2.1357, y: 1.27464, Yaw: 76.4156), Distance: 2.48715 meters, Yaw: 76.4156 degrees
Coordinates (x: 2.13758, y: 1.28241, Yaw: 76.4156), Distance: 2.49276 meters, Yaw: 76.4156 degrees
Coordinates (x: 2.13946, y: 1.29019, Yaw: 76.4156), Distance: 2.49838 meters, Yaw: 76.4156 degrees
Coordinates (x: 2.14134, y: 1.29797, Yaw: 76.4155), Distance: 2.50401 meters, Yaw: 76.4155 degrees
Coordinates (x: 2.14322, y: 1.30575, Yaw: 76.4153), Distance: 2.50966 meters, Yaw: 76.4153 degrees
Coordinates (x: 2.1451, y: 1.31352, Yaw: 76.4151), Distance: 2.51531 meters, Yaw: 76.4151 degrees
Coordinates (x: 2.14698, y: 1.3213, Yaw: 76.4148), Distance: 2.52098 meters, Yaw: 76.4148 degrees
Coordinates (x: 2.14886, y: 1.32908, Yaw: 76.4147), Distance: 2.52667 meters, Yaw: 76.4147 degrees
Coordinates (x: 2.15074, y: 1.33685, Yaw: 76.4147), Distance: 2.53236 meters, Yaw: 76.4147 degrees
Coordinates (x: 2.15262, y: 1.34463, Yaw: 76.4146), Distance: 2.53807 meters, Yaw: 76.4146 degrees
Coordinates (x: 2.1545, y: 1.35241, Yaw: 76.4146), Distance: 2.54379 meters, Yaw: 76.4146 degrees
Coordinates (x: 2.15638, y: 1.36018, Yaw: 76.4145), Distance: 2.54952 meters, Yaw: 76.4145 degrees
Coordinates (x: 2.15825, y: 1.36796, Yaw: 76.4145), Distance: 2.55526 meters, Yaw: 76.4145 degrees
Coordinates (x: 2.16013, y: 1.37573, Yaw: 76.4144), Distance: 2.56102 meters, Yaw: 76.4144 degrees
Coordinates (x: 2.16201, y: 1.38351, Yaw: 76.4144), Distance: 2.56679 meters, Yaw: 76.4144 degrees
Coordinates (x: 2.16389, y: 1.39128, Yaw: 76.4144), Distance: 2.57257 meters, Yaw: 76.4144 degrees
Coordinates (x: 2.16577, y: 1.39906, Yaw: 76.4144), Distance: 2.57836 meters, Yaw: 76.4144 degrees
Coordinates (x: 2.16765, y: 1.40683, Yaw: 76.4144), Distance: 2.58416 meters, Yaw: 76.4144 degrees
Coordinates (x: 2.16953, y: 1.41461, Yaw: 76.4144), Distance: 2.58998 meters, Yaw: 76.4144 degrees
Coordinates (x: 2.17141, y: 1.42239, Yaw: 76.4151), Distance: 2.5958 meters, Yaw: 76.4151 degrees
Coordinates (x: 2.17329, y: 1.43016, Yaw: 76.4223), Distance: 2.60164 meters, Yaw: 76.4223 degrees
